S&P 500,Dow Jones Industrial Average,NASDAQ Composite,Nikkei 225,FTSE 100,KOSPI Composite Index,TSEC weighted index,TWD_R,pmi_R,tw_business_indicators_R,unemployment_R,bond_R,ppi_R,cpi,Hist,RSI
0.0,0.0,0.0,-0.0018209796396662092,0.578315626081527,0.10684628005201979,0.31389959723884253,3.45,34.98,0.9,1.33,0.0,-0.25,1.9354319,-6.061516506794373,39.01057393246192
0.35443321494683655,0.41043947275778425,0.4844474333734139,0.7260289203481651,1.175310535635199,0.7726171108928481,1.356665884646202,0.07,34.98,0.9,1.33,0.0,-0.25,1.9354319,-13.696254754053788,37.46488671896107
1.218913260513399,0.8776408139615999,1.8342328145058096,1.9643868304984657,0.4493251675375509,0.7346683214483507,-0.46258386056816647,0.2,34.98,0.9,1.33,0.0,-0.25,1.9354319,-16.17857218389578,40.025055912958855
0.35522505198095633,0.42493172024347103,0.08825269874517261,-0.47250535881346867,-0.4940726427270059,-1.3114200286713062,-0.7428097195279704,-0.1,34.98,0.9,1.33,0.0,-0.25,1.9354319,-10.100361434854687,49.649514938759935
-0.2836767069231527,-0.0005386974283094759,-0.15786995407049975,-1.5534098841295418,-0.6390546537118125,-0.19644373776747104,0.0,-0.07,34.98,0.9,1.33,-8.33,-0.25,1.9354319,-7.984224480058774,46.85129013341291
0.0,0.0,0.0,-0.4084145415320428,-0.6147928526328283,0.09164569816313417,0.1028073060598933,-2.83,34.98,0.9,1.33,0.0,-0.25,1.9354319,-9.832206542693465,42.70809019835893
1.4307223290395576,1.0793747329774561,1.4966591758184489,1.2211167127258005,-0.9580290804836911,0.08479848278475366,-0.2269129657155755,0.23,34.98,0.9,1.33,9.09,-0.25,1.9354319,-7.943316414867681,46.02750379003648
-1.4327681394279534,-0.9364538004014711,-1.8366541718304763,-1.2166231674525574,-0.008007430645406988,-1.2360647272665948,1.7897893953270572,-0.72,34.98,0.9,1.33,0.0,-0.25,1.9354319,-5.675762592792296,46.73787219049035
-0.6701003439812281,-0.5571686201136794,-1.1954371397697838,0.7292711307203881,0.6870910037601874,0.35209104975351124,0.49906983135799,1.45,34.98,0.9,1.33,0.0,-0.25,1.9354319,-4.9194528733301475,45.318637406760104
0.8847902373522176,0.07133533444878548,1.2538040470766232,1.8915632327071163,-0.09544109545375212,1.0258323636423317,0.0,-0.78,34.98,0.9,1.33,0.0,-0.25,1.9354319,4.891296335834667,56.510665334370735
0.0,0.0,0.0,-0.2853675587272786,1.9982166998155693,-0.3986924989917817,1.019036953398933,-0.07,34.98,0.9,1.33,0.0,-0.25,1.9354319,13.478395944478951,59.071289309042385
1.041921875000007,1.0454332576557146,1.1065246789621286,2.3194211324924163,0.4011755457997479,0.8693731291852913,-0.02442720962336775,-0.38,34.98,0.9,1.33,-4.17,-0.25,1.9354319,16.529760655205237,56.56913066947582
0.0006340190171760796,-0.29321834064930385,0.009782561292603908,0.5968169620935271,0.1679202291227755,0.8417213004113799,0.0038652386669113525,0.0,34.98,0.9,1.33,0.0,-0.25,1.9354319,22.84116551053695,61.69195093542555
0.40347322693841114,0.16693581029310067,0.6220876392926566,-0.3012347701374707,-0.2514543052019258,-0.3607254089083467,0.09573856560511906,0.03,34.98,0.9,1.33,0.0,-0.25,1.9354319,25.522539525602415,61.502770113929195
-0.18421130247733286,0.0799276240484037,-0.32614021624988165,-0.16759805221071566,0.4917231752839646,-0.19850800723874018,0.0,0.03,34.98,0.9,1.33,-4.35,-0.25,1.9354319,25.874814791790712,61.522871791073364
0.0,0.0,0.0,0.0,-0.4320207857502312,1.1980213626511693,0.43058074043453853,-0.74,34.98,0.9,1.33,-9.09,-0.25,1.9354319,25.16015895688348,62.05145097806955
0.2484899676771457,0.14204845002108168,0.6582971800193738,-0.4437729017345293,0.3296948213757478,-0.34318543761022724,0.0,-0.4,34.98,0.82,1.33,10.0,-0.25,1.9354319,27.345978935241046,66.21173566316241
0.9407983261396247,0.8885812214652011,1.2576114263082472,3.55045110081178,0.9410714450364566,0.4342916789534579,0.4181932835300328,0.7,-8.08,0.82,-1.32,0.0,0.29,1.907797,29.317650218920672,68.25511057105471
1.0534666895180678,0.9599778449937091,1.1378056855204655,0.0,0.5489504667254508,-0.21518843332983817,0.0,0.78,-8.08,0.82,-1.32,10.0,0.29,1.907797,29.176989886862337,68.63725880139697
0.0,0.0,0.0,0.0,0.0,-0.36350128238925583,1.2743837677064773,1.64,-8.08,0.82,-1.32,0.0,0.29,1.907797,29.408220160896526,70.6243417062108
0.5230269513137653,0.5832800489922407,0.10786750666751388,0.7436418112076293,0.39955768521930946,0.10745135785150683,0.22740623760035827,-2.23,-8.08,0.82,-1.32,0.0,0.29,1.907797,27.240065734557227,69.78598522789271
0.4139081299929126,0.3249154583520486,0.48990138145317275,-0.6594708278272576,0.1397462643350833,1.1755986901798021,-0.06794568776475884,2.32,-8.08,0.82,-1.32,0.0,0.29,1.907797,30.640692055440198,75.27545581380055
-0.3687103906423572,-0.1489561143866558,-0.12012227666691189,2.931755930811253,0.4899328610523668,-1.7530097768489683,-0.3857315873787681,-3.35,-8.08,0.82,-1.32,0.0,0.29,1.907797,31.844534719458323,76.11985051760816
0.4321655306021466,0.23782417715754178,0.8040126153326055,1.1957517926215466,0.10263856132075588,0.2031084289433105,0.0,3.08,-8.08,0.82,-1.32,18.18,0.29,1.907797,29.97674280426361,75.29059449529586
0.0,0.0,0.0,-0.16093695817720466,0.8187866728179838,1.03299663299663,0.8091522777201154,-1.59,-8.08,0.82,-1.32,-7.69,0.29,1.907797,24.534284206929712,70.59209096370587
1.0142153479971716,0.8187976094029548,0.6926874885873735,2.28757789349856,0.11217301402097757,0.12342628694084201,0.8590426877593815,0.58,-8.08,0.82,-1.32,8.33,0.29,1.907797,19.34234096787135,70.80708260814468
0.5114136269715353,0.39723586327862215,0.2602086139098514,-0.3894403892786613,-0.08665430985010936,0.7888380401920525,-0.2605402765423648,0.26,-8.08,0.82,-1.32,0.0,0.29,1.907797,18.573214713556553,74.61913469335529
-0.5009741163373271,-0.2780280427944537,-0.1837795247682128,0.6708670024562657,0.5278311851381723,-0.2204541326870757,0.10587007062905496,0.03,-8.08,0.82,-1.32,-11.54,0.29,1.907797,20.873543481897443,77.93936671304171
1.0300096519028301,0.7955026333086757,0.9733807922050586,1.4710509059322474,0.4834079446672135,0.0,0.0,0.02,-8.08,0.82,-1.32,13.04,0.29,1.907797,18.97416312163854,74.71937403979221
0.0,0.0,0.0,0.1315683320269656,0.7149595001080256,-0.06759824328310682,0.1883574609661265,-0.03,-8.08,0.82,-1.32,0.0,0.29,1.907797,16.459208003086786,75.16716400695734
0.1722386289245481,0.34104237910856927,0.162742730674581,1.6009357108916378,0.5349858590837142,0.6430798426208639,-1.9170550507134676,-0.28,-8.08,0.82,-1.32,0.0,0.29,1.907797,13.470268157910851,75.48388081271736
-0.8273657594813577,-0.5225653146352149,-1.1084733550073333,-7.315929433705648,-2.097861264818579,-1.2358132434319602,-0.340501250369718,-0.25,-8.08,0.82,-1.32,0.0,0.29,1.907797,10.935004990134459,76.33912898330067
-0.2923832356719225,-0.08277115848105421,-0.11203554120117198,0.8869780433609531,-0.6346314842837542,0.21633310611890444,0.8565346407222174,2.9,-8.08,0.82,-1.32,0.0,0.29,1.907797,-2.4908733277192994,55.19485691019747
-0.05513654411685165,0.0562268094739915,-0.00809468937564839,-3.2150652245727107,1.6185053044443842,0.33038687033224434,0.0,-2.73,-8.08,0.82,-1.32,0.0,0.29,1.907797,-13.54810021624614,52.46835806054132
0.0,0.0,0.0,1.1973008838374932,0.0,0.3156613530749919,0.9058504986804605,0.88,-8.08,0.82,-1.32,0.0,0.29,1.907797,-16.23249656524652,58.06142457138276
0.0,0.0,0.0,0.10117043004016502,-1.9934901610100586,0.7541954410742902,-1.1347067343938755,-0.53,-8.08,0.82,-1.32,11.54,0.29,1.907797,-19.06694174966144,56.33064708257437
-0.7047981897774669,-0.6917200887369912,-0.6125121085745588,-5.147326621584636,0.4496590386476873,-0.05496580115811334,0.1396264181807716,0.94,-8.08,0.82,-1.32,3.45,0.29,1.907797,-15.938522686207165,61.72488975579139
0.367034439193481,0.14200322181137093,0.6857935689752681,1.3651435157048475,-1.1101081920346978,0.04750128762485151,-0.6515056048339463,-0.68,-8.08,0.82,-1.32,3.33,0.29,1.907797,-20.014966751207496,52.84012917020087
-1.4307241527974024,-1.3635651939015503,-1.0136664343882162,-3.7222275670077187,-0.8810438720299851,-0.5737039183895232,0.0,-0.1,-8.08,0.67,-1.32,-3.23,0.29,1.907797,-21.575629389037687,53.71301374437854
0.0,0.0,0.0,2.050543942815164,0.5134020857707977,-0.0030125366313082935,-0.1136594220781717,-0.04,-2.82,0.67,0.0,0.0,0.1,1.8766189,-25.595118992608718,49.13654946863704
-0.5510807488524838,-0.5014427859645454,-0.5803162935506645,-3.834039154111857,-2.123933322577931,-1.5239967736049187,-1.048292395859296,-0.1,-2.82,0.67,0.0,6.67,0.1,1.8766189,-28.07985354935053,48.328667509162784
-1.3779732742503992,-1.429416063170541,-1.2707322284175926,-0.8517225676429208,-1.2960869497089966,-1.8038049845716553,-0.011609791354261212,-0.0,-2.82,0.67,0.0,-6.25,0.1,1.8766189,-29.377250010690545,47.529002312976374
0.8490293972530871,0.5349406291686565,0.6635367101665235,-0.20527912057440867,1.1978962007217264,0.0,0.8072667275351719,-0.77,-2.82,0.67,0.0,0.0,0.1,1.8766189,-34.67497367748647,40.826813792921875
1.2831541229424204,1.379597372869501,1.3191957252628228,4.944037469577989,-0.17935121646912577,0.460013810756843,0.0,-0.56,-2.82,0.67,0.0,6.67,0.1,1.8766189,-36.70962082231352,40.758982322850926
0.0,0.0,0.0,-1.4546186624731616,-0.9436747495312869,-0.6219225831536557,-2.0266984129046817,0.0,-2.82,0.67,0.0,0.0,0.1,1.8766189,-32.2782623362114,47.31311410120366
-1.0153367167240024,-0.7649678460754039,-1.0599454814899767,-0.21249896331685392,-0.6403699788787076,-0.5607399061827723,0.0,0.0,-2.82,0.67,0.0,6.25,0.1,1.8766189,-30.956824676238135,43.76994136282823
1.4784291377196501,1.206047547931255,1.3213086781521222,1.9375836712748562,0.05868265986648247,0.34577500933001826,0.6947773896236686,0.75,-2.82,0.67,0.0,-5.88,0.1,1.8766189,-39.24716233663845,33.700821888827555
-0.5885016114436148,-0.6978112271405768,-0.6327364382365697,2.732038405677284,0.3519204222983241,-0.32499918910120495,0.0,0.12,-2.82,0.67,0.0,-9.38,0.1,1.8766189,-43.42894587356587,33.008785369523565
0.0,0.0,0.0,-0.19826291415763198,0.690311907629737,0.9303818043860712,-0.04531129297121739,0.43,-2.82,0.67,0.0,-6.9,0.1,1.8766189,-40.30952426535893,38.405383337632024
0.7791157767295331,0.9116088955817947,0.8704785117656932,1.8292790508320333,-0.3984874940652028,-0.6476800494082169,-1.3547473905840546,-0.35,-2.82,0.67,0.0,0.0,0.1,1.8766189,-35.04800039575419,40.11331796285005
-1.3851474486292426,-1.3450642323395767,-1.1194131616968028,-1.7413048118406493,-2.981662841971089,-2.002852666449284,-1.336881106931076,0.27,-2.82,0.67,0.0,14.81,0.1,1.8766189,-30.028442028645493,39.874915600708846
-2.501035094286319,-2.3416202888254523,-2.2816002470902874,1.6562178986458287,-0.7029759670021951,-1.494741086180329,-0.4527011448162477,0.6,-2.82,0.67,0.0,6.45,0.1,1.8766189,-32.04649272387706,33.47242601301232
0.2669776576555538,0.27835198894692326,-0.2196339820622728,-1.2649128229074047,-1.4240884025183531,-1.306756354861438,0.0,0.18,-2.82,0.67,0.0,15.15,0.1,1.8766189,-38.11290073176774,28.64996680826477
0.0,0.0,0.0,-0.7153180849065244,1.207473810491222,-1.0216732971489728,1.5864104503080068,0.62,-2.82,0.67,0.0,10.53,0.1,1.8766189,-41.824309112462686,27.23802957869903
0.9497272121224087,0.6872648493753575,0.816978123463219,-1.0434615775005374,1.042299917634204,0.15836789683032482,1.2729807063332377,-0.49,-2.82,0.67,0.0,2.38,0.1,1.8766189,-47.568162565870765,23.838420869935526
0.9590486444071455,1.0150876403456577,0.846206985116349,2.95729897353727,1.2634806965169165,2.8736438589894053,2.261701153184048,0.0,-2.82,0.67,0.0,-9.3,0.1,1.8766189,-40.36818922412709,35.036107610059645
0.6199831185025984,0.766931689667194,0.7594332401691828,3.5098101166423756,-0.44687033956092304,1.5599278290113316,-0.3250977222143625,0.1,-2.82,0.67,0.0,-7.69,0.1,1.8766189,-26.774762180602963,42.462379244003195
-0.42895624128758136,-0.7646890058015998,0.04085684108798837,1.2808041597146769,1.484994042112464,-0.40733561809546126,0.0,-0.72,-2.82,0.67,0.0,0.0,0.1,1.8766189,-4.770550047234465,52.896259769212996
0.0,0.0,0.0,1.7775869653492204,-0.06182666642101653,-0.038257771603211754,-1.3029151669992856,0.92,-3.92,0.46,-2.67,-5.56,0.05,1.867879,8.310796435277993,51.42019939957767
-0.05449081736377259,-0.28413968917774257,-0.03173944002529128,-0.30627320841913885,-1.1738765073424973,-1.6366392293294063,-0.22372437482895968,-0.96,-3.92,0.46,-2.67,0.0,0.05,1.867879,15.48213780920085,50.25960897024737
0.08240472350893313,0.37475504859527664,0.29912098279722965,-0.2606077874684365,3.0787058536300593,0.7935714159081675,1.369437131381579,0.52,-3.92,0.46,-2.67,5.88,0.05,1.867879,13.158196553729638,44.633673819570774
1.0201732142340214,0.9838943488151175,1.0369739768222752,2.076050351561487,-0.7194386830176813,-0.31699359528110094,-1.44317091197379,-0.62,-3.92,0.46,-2.67,0.0,0.05,1.867879,10.510158705355451,43.740077569673076
0.0,0.0,0.0,-1.402028701990099,1.170105837287272,-0.8978341078016205,0.0,1.04,-3.92,0.46,-2.67,11.11,0.05,1.867879,15.80203045529231,50.28636393268664
0.0,0.0,0.0,2.5767367637405503,0.9767290281726293,0.7430442899197587,0.5081986644340786,-0.35,-3.92,0.46,-2.67,-7.5,0.05,1.867879,11.48879425527366,44.3495616229734
0.7229670722828763,0.4968863860442596,0.5575575051016246,-0.3890082825863228,-0.12436623934529711,-0.33818348888542404,2.0950728668265306,-0.24,-3.92,0.46,-2.67,0.0,0.05,1.867879,14.139127354929585,49.10368922820543
0.018159245054127915,-0.056728723601162656,0.4708554717406166,0.3883056356340564,0.5903136409492804,2.9295643148042894,0.5006257598138886,0.73,-3.92,0.46,-2.67,2.7,0.05,1.867879,18.153825668291248,51.245370905234566
1.3554249906357896,1.106876322750483,1.6343073342942827,0.2326462986782296,0.0229238625544248,-0.405836984249508,0.4159069128813364,-2.14,-3.92,0.46,-2.67,-10.53,0.05,1.867879,30.89844196602472,58.95271636992751
0.3086483632862347,0.0218608131312914,0.6086697314275691,0.640207615252053,0.6295007704815392,0.27701118541594294,0.0,0.54,-3.92,0.46,-2.67,8.82,0.05,1.867879,40.27773529541381,60.58954764885526
0.0,0.0,0.0,0.0,-0.4509526862956359,-0.4692958823631632,-0.014045342337487554,0.18,-3.92,0.46,-2.67,-8.11,0.05,1.867879,46.53286893525022,61.95371649937641
-0.3708760911961373,-0.2093103366939797,-0.2492034699669632,0.10904713261628007,0.2364102286448233,1.1321505523401054,-0.7757712661928373,2.89,-3.92,0.46,-2.67,0.0,0.05,1.867879,48.56055881205846,62.17766620694233
0.27740472164057284,0.12082645344717591,0.3195776017785201,1.3237046249646056,0.9510187453967589,-0.6362952825055057,-1.6211238864358823,-0.17,-3.92,0.46,-2.67,-5.88,0.05,1.867879,47.30098389214587,62.093578370704215
0.5032964742594626,0.5043173091562991,0.03545787525969235,-1.476110637471717,-0.055765511360617026,-0.21700825023177606,0.5385811884871305,0.07,-3.92,0.46,-2.67,0.0,0.05,1.867879,39.92445636862661,57.47111552815871
0.16100503211176065,-0.030869809483347055,-0.6554440996814237,0.4669657460729004,-0.11311022635742685,0.4777115246241914,0.0,0.4,-3.92,0.46,-2.67,0.0,0.05,1.867879,24.620363584550457,49.279364093996016
0.0,0.0,0.0,0.8218679048594302,-0.389544211377002,1.2657244203015283,-0.22472086430334048,-0.2,-3.92,0.46,-2.67,0.0,0.05,1.867879,16.342656047017247,51.7024762653209
-0.18519369130487462,0.14274457942176078,-0.5865996094037373,-0.3195822375633317,0.3486221896572994,0.41645519202537784,-0.39785575034797516,-0.17,-3.92,0.46,-2.67,3.12,0.05,1.867879,17.063452278978527,57.235703573493204
-0.38112215188927934,-0.1638002665518168,0.009221939758630171,-1.1428102840528975,-0.4893949432311473,-0.1291771662217278,-0.17370111003987,0.03,-3.92,0.46,-2.67,3.03,0.05,1.867879,15.200780503240658,56.06632901714086
0.25564722015867236,0.08602438892901798,0.7148799601037759,-2.972954124207705,-0.5039495341909506,0.06284389228130571,-0.7963794647639744,0.03,-3.92,0.46,-2.67,-5.88,0.05,1.867879,10.878888320315177,53.968747576286745
0.08282942843145236,0.020698169276123224,0.2210693703426969,-3.3181262137935374,0.08390797833470742,-0.5714876733142749,0.0,0.1,-3.92,0.46,-2.67,-3.12,0.05,1.867879,6.393447251145737,53.03946841361413
0.0,0.0,0.0,1.527622030371445,0.1631052791955412,0.9032119779240455,-0.6811996516275287,-0.05,-3.92,0.46,-2.67,6.45,0.05,1.867879,-1.2107552770043242,48.89018894456426
0.037381693747806644,-0.008889869242167947,0.4815060998528242,-1.4527945961808952,0.7624425149330483,-0.15753472545466662,-0.6378922779755825,0.03,-3.92,0.46,-2.67,0.0,0.05,1.867879,-1.181818639159907,53.6467706561772
-0.013640921141577778,-0.1356250303591211,0.2737516574055743,2.4688418988937144,0.9197852538932016,0.35056717161146,0.5419394395177024,0.12,-3.92,0.29,-2.67,-6.06,0.05,1.867879,-4.961066973412912,50.113467892599715
1.254056989753427,0.8289245478491747,1.3614129681049914,3.287149799036504,-0.510327711108205,0.13744778896989107,0.47840397297138626,0.42,-4.44,0.29,-1.37,12.9,-0.1,1.9142202,-10.669530716304859,47.012215827873796
0.16404581697111453,0.19414373172383925,0.37679753445691855,-1.4386686925872527,-0.42569540912495984,-0.37226310773277316,0.0,0.0,-4.44,0.29,-1.37,-14.29,-0.1,1.9142202,-11.176734045973998,49.83447481196424
0.0,0.0,0.0,1.0030798823553067,-0.2326409770463722,-0.5009850503966407,-1.4631346377240728,0.01,-4.44,0.29,-1.37,6.67,-0.1,1.9142202,-8.685149179311928,52.26464784840219
-0.5723033522392118,-0.5981864687169547,-0.7359951258478326,-4.000533001145678,-1.4081947434907982,-1.4837796275582016,-0.17194382699839972,-0.57,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-13.261614210116857,46.078450674598024
-0.3805864929911196,-0.30975653805661585,-0.3208059890000614,-1.5868484966770957,0.2841258054593121,0.30026751318410483,-0.6516394166390937,0.15,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-23.140394175415654,40.05607876959766
0.3885449938943575,0.1787278169893769,0.41352123780427075,0.07078620563327753,0.8223916171495871,-0.173039369858341,0.6013059351069883,0.09,-4.44,0.29,-1.37,-6.25,-0.1,1.9142202,-29.13495293383933,39.41368333031148
-0.3569960525698801,-0.46979637410303754,-0.24556322709139433,-0.7033375161517919,-0.13822793376124798,0.21906594864493645,0.0,-0.23,-4.44,0.29,-1.37,6.67,-0.1,1.9142202,-34.733583247777155,36.99627470323939
0.0,0.0,0.0,2.5708947827981277,0.571925509533977,1.4961600727747104,-0.4374956972497457,-0.01,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-33.408220549859585,40.59352268539721
0.2776056134700333,0.20318241857124608,0.3948280065712684,1.3208347605826676,-0.37054402458989166,0.568731526227606,-0.8057841368555696,0.07,-4.44,0.29,-1.37,6.25,-0.1,1.9142202,-25.461242138532345,46.37878089599518
-0.5176618120080079,-0.7336064832939138,-0.41172938401080605,-2.1154187799794277,-1.5802911497632355,-0.197516971200018,0.4784979873145856,0.08,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-21.242103690474018,44.41532010860098
-1.4281601380197961,-1.4700399165554767,-1.7210481105944142,-0.7476952194385156,0.2575878922092434,0.0,-0.31280925880903254,0.1,-4.44,0.29,-1.37,5.88,-0.1,1.9142202,-21.391325659542538,40.98850695527352
-0.33045953891290836,-0.20328425100208936,-0.09262275748124216,0.7913454797648267,-0.5276893028846152,-0.12863693861123737,0.0,0.0,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-17.724662434904992,43.741941779662845
0.0,0.0,0.0,-2.629354447743082,-0.18869101480061268,-1.5534740011128423,-0.23324928105472598,-0.08,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-15.808626719583486,42.34431687580197
0.38211953199089876,-0.0516296989954701,0.6826242696627016,0.20863991284958416,-0.971568843457038,-1.0800654136782772,0.0,0.07,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,-17.78368151803909,38.713944241893635
0.8619376484360286,0.44430413427229976,1.0811719976072887,2.2100720345429092,0.7011152026118461,1.1378406549092945,0.27510347931882784,0.0,-4.44,0.29,-1.37,10.53,-0.1,1.9142202,-18.907984242492333,37.770879476367604
0.39470109216155347,0.31255241348389085,0.5243638083229918,-0.17766145284776602,-0.7871119805238025,0.9464404568798823,0.0,0.14,-4.44,0.29,-1.37,-4.76,-0.1,1.9142202,-14.47037649314349,42.625763261785025
0.0,0.0,0.0,-0.688678689253186,0.0,-0.10700049510683485,0.04731217167737167,-0.25,-4.44,0.29,-1.37,2.5,-0.1,1.9142202,-9.124771242817054,44.34446100551647
-1.5874194741040237,-1.13960147466462,-2.161272302394557,-1.505719859119814,-0.16922686452025548,-0.06999248679557812,1.1900953771196043,-0.11,-4.44,0.29,-1.37,-7.32,-0.1,1.9142202,-9.582513198750107,39.93523672416869
0.2747645185721348,0.32741917671401666,0.41441931424328615,0.9090254823652,0.8242484439599629,1.22153223593644,1.3164228908168596,0.13,-4.44,0.29,-1.37,5.26,-0.1,1.9142202,-8.664942078695994,40.2545716119285
0.19634016027962886,0.11090032619913703,0.7499951421224615,-0.5263828832910877,-1.0828183161614047,0.9866081918947334,0.2115435557918932,-2.64,-4.44,0.29,-1.37,-2.5,-0.1,1.9142202,-1.2071946145652248,47.778958558418076
-0.31743183568806455,-0.20645999478980936,-0.8405361773943354,1.374721712524396,1.4548845980685066,-0.0804588326999367,0.0,2.55,-4.44,0.29,-1.37,0.0,-0.1,1.9142202,10.670649353977183,54.66179032415259
