date,splg,spy,open,high,low,close,volume,change_percent,4 WEEKS BANK DISCOUNT,4 WEEKS COUPON EQUIVALENT,8 WEEKS BANK DISCOUNT,8 WEEKS COUPON EQUIVALENT,LT COMPOSITE (>10 Yrs),LT Real Average (10> Yrs),ema_20,ema_50,rsi_14,macd,signal_line,macd_value,plus_di,minus_di,adx
2020-07-01,34.706078,295.78,3105.9199,3128.4399,3101.1699,3115.8601,4443130000,0.5,0.12,0.12,0.11,0.11,1.27,-0.2,3077.815883907614,3014.0556313802945,61.78127589063793,21.571691336314416,32.043454937495966,-10.47176360118155,31.40958072813659,37.60260055499583,99.32337640633209
2020-07-02,34.86776,297.4088,3143.6399,3165.8101,3124.52,3130.01,4190830000,0.45,0.13,0.13,0.14,0.14,1.26,-0.23,3082.7867521068893,3018.602861522244,59.688897559509236,23.449292774161677,30.324622504829108,-6.875329730667431,31.851601834350223,35.72406324280579,105.77086826360123
2020-07-06,35.419403,302.0,3155.29,3182.5901,3155.29,3179.72,4736450000,1.59,0.12,0.12,0.14,0.14,1.28,-0.24,3092.018490001471,3024.921180678234,61.73133163227319,28.618589709521984,29.983415945767685,-1.364826236245701,32.307027486596475,33.598468660538494,115.43859035289226
2020-07-07,35.048473,298.8852,3166.4399,3184.1499,3142.9299,3145.3201,4563700000,-1.08,0.12,0.12,0.14,0.14,1.21,-0.27,3097.0948338108547,3029.6427069261463,52.24467785975261,29.598319334553253,29.9063966235248,-0.3080772889715462,32.29507549335118,32.76878258705972,115.73818475035253
2020-07-08,35.324295,301.1713,3153.0701,3171.8,3136.53,3169.9399,4927700000,0.78,0.11,0.11,0.12,0.12,1.23,-0.24,3104.032459162202,3035.144557634925,55.98252780847061,31.99258363525223,30.323634025870287,1.6689496093819436,33.341251961385,32.838303570537285,116.38379534098223
2020-07-09,35.115051,299.4568,3176.1699,3179.78,3115.7,3152.05,4829020000,-0.56,0.11,0.11,0.12,0.12,1.15,-0.29,3108.605558289611,3039.7290847864965,53.762574834035284,32.07672935648088,30.674253091992405,1.4024762644884774,31.841625904729952,30.99672624172204,116.3489838007124
2020-07-10,35.495495,302.5144,3152.47,3186.8201,3136.22,3185.04,4515340000,1.05,0.1,0.1,0.12,0.12,1.18,-0.27,3115.8850289286956,3045.4275520497713,58.67414889012629,34.4087896297342,31.421160399540764,2.9876292301934377,30.790503877173812,30.07651457169943,114.09334853642473
2020-07-13,35.162605,299.8949,3205.0801,3235.3201,3149.4299,3155.22,4890780000,-0.94,0.11,0.11,0.12,0.12,1.17,-0.29,3119.6312166497723,3049.733138243898,53.641888694771275,33.46497600188741,31.829923520010095,1.6350524818773131,29.10480732112154,27.917736223781432,116.30680047425727
2020-07-14,35.647678,303.7812,3141.1101,3200.95,3127.6599,3197.52,4476170000,1.34,0.11,0.11,0.13,0.13,1.15,-0.3,3127.049196016461,3055.5287014500195,56.11215354157908,35.71851260682888,32.607641337373856,3.110871269455025,27.61830896970512,26.647987452463095,113.81467707126981
2020-07-15,35.95203,306.5722,3225.98,3238.28,3200.76,3226.5601,4669760000,0.91,0.12,0.12,0.12,0.12,1.17,-0.29,3136.526424967274,3062.2358151186463,67.98743992278764,39.39364456104977,33.964841982109036,5.428802578940733,29.112985863374764,25.285443043875418,130.15164085261586
2020-07-16,35.837891,305.5625,3208.3601,3220.3899,3198.5901,3215.5701,3961230000,-0.34,0.12,0.12,0.11,0.11,1.15,-0.31,3144.05439401801,3068.24892432968,64.09945709483156,40.94739586921696,35.361352759530625,5.5860431096863365,32.77574255698169,24.90364493123067,146.445856750818
2020-07-17,35.933002,306.4483,3224.21,3233.52,3205.6499,3224.73,3993830000,0.28,0.11,0.11,0.11,0.11,1.17,-0.33,3151.737785063914,3074.3854371010652,76.83390746880409,42.428789676251654,36.77484014287484,5.653949533376817,36.42585842038171,23.921209908488102,172.65706806738652
2020-07-20,36.227848,308.9249,3224.29,3258.6101,3215.1599,3251.8401,3971200000,0.84,0.11,0.11,0.12,0.12,1.16,-0.34,3161.271338867351,3081.344443489259,75.80564641812352,45.26853593901342,38.47357930210256,6.794956636910861,37.26340146209894,22.124221310765396,204.1596387338717
2020-07-21,36.322956,309.5822,3268.52,3277.29,3247.77,3257.3,4547960000,0.17,0.09,0.09,0.1,0.1,1.14,-0.37,3170.416925641889,3088.244661391641,72.87377742347536,47.4130751940088,40.26147848048381,7.151596713524988,39.420070530283134,21.22394121549082,223.28929488465175
2020-07-22,36.522701,311.3443,3254.8601,3279.3201,3253.1001,3276.02,4255190000,0.57,0.09,0.09,0.11,0.11,1.13,-0.37,3180.4743612950424,3095.6084001605964,73.12047164867718,50.04628315511354,42.218439415409755,7.827843739703788,41.64473745474786,20.701659300056484,236.74123572910958
2020-07-23,36.075668,307.6295,3271.6399,3279.99,3222.6599,3235.6599,4290460000,-1.23,0.09,0.09,0.11,0.11,1.09,-0.39,3185.730126885991,3101.100615840573,64.17854162590248,48.319400695521836,43.43863167143218,4.880769024089659,38.89260093831772,19.502491212465124,229.09544542547312
2020-07-24,35.847401,305.6482,3218.5801,3227.26,3200.05,3215.6299,3894900000,-0.62,0.1,0.1,0.11,0.11,1.08,-0.41,3188.5777243254206,3105.5919603174134,55.23636318034635,44.81794690871311,43.71449471888837,1.1034521898247434,37.766795013521374,20.020072087025394,215.91088886608418
2020-07-27,36.104202,307.8771,3219.8401,3241.4299,3214.25,3239.4099,3963910000,0.74,0.1,0.1,0.1,0.1,1.1,-0.4,3193.418883913476,3110.839722657907,64.15864457136942,43.4608768830517,43.663771151721036,-0.2028942686693398,38.54680139953169,21.002583917825444,208.35610486733472
2020-07-28,35.885456,305.9244,3234.27,3243.72,3216.1699,3218.4399,4027890000,-0.65,0.09,0.09,0.11,0.11,1.07,-0.43,3195.801837826478,3115.059337455636,57.37934392307223,40.22954422040448,42.97692576545773,-2.7473815450532513,39.223827629210454,21.583784462867918,203.50997363565364
2020-07-29,36.31345,309.6869,3227.22,3264.74,3227.22,3258.4399,4676300000,1.24,0.09,0.09,0.1,0.1,1.09,-0.44,3201.767367557289,3120.6821046142386,65.16691894992749,40.43030017735782,42.467600647837756,-2.0373004704799342,37.88743023119745,20.289610706351464,209.15537715955875
2020-07-30,36.208828,308.582,3231.76,3250.9199,3204.1299,3246.22,4254010000,-0.38,0.1,0.1,0.1,0.1,1.04,-0.46,3206.000951599452,3125.605159335249,59.27082070554,39.15203660884663,41.804487840039535,-2.652451231192906,36.03153967311577,19.33933537260301,205.5472391958458
2020-07-31,36.48465,311.0205,3270.45,3272.1699,3220.26,3271.1201,5117260000,0.77,0.09,0.09,0.09,0.09,1.04,-0.49,3212.2027752566473,3131.3116275966117,67.82858484230096,39.69070376618083,41.3817310252678,-1.6910272590869653,34.070909776224916,18.596907670975327,198.78976093134338
2020-08-03,36.731945,313.1827,3288.26,3302.73,3284.53,3294.6101,4643640000,0.72,0.09,0.09,0.09,0.09,1.07,-0.49,3220.0510918988716,3137.71548925949,65.85247498531325,41.53426688071613,41.412238196357464,0.12202868435866776,35.11860363069792,18.476740530740134,203.87685943245688
2020-08-04,36.884109,314.3924,3289.9199,3306.8401,3286.3701,3306.51,4621670000,0.36,0.09,0.09,0.09,0.09,1.02,-0.51,3228.2852736227883,3144.334881837549,63.82786116014425,43.45460872964577,41.82071230301513,1.633896426630642,37.52340069563135,19.656606861817245,202.62954948590385
2020-08-05,37.112385,316.3451,3317.3701,3330.77,3317.3701,3327.77,4732220000,0.64,0.08,0.08,0.09,0.09,1.06,-0.51,3237.7600094682366,3151.5284158831355,68.73996817877072,46.15989526393969,42.68854889520004,3.4713463687396455,39.43977575460983,20.02478102483395,206.478196370175
2020-08-06,37.350155,318.4598,3323.1699,3351.03,3318.1399,3349.1599,4267490000,0.64,0.07,0.07,0.11,0.11,1.03,-0.52,3248.3695228522142,3159.278670162228,69.96693410152251,49.45969986757245,44.042779089674525,5.4169207778979285,39.49147046498693,19.559561079394147,211.062246727692
2020-08-07,37.378696,318.6884,3340.05,3352.54,3328.72,3351.28,4104860000,0.06,0.08,0.08,0.09,0.09,1.07,-0.48,3258.170520675813,3166.808134077435,67.34820912359005,51.65049834771162,45.564322941281944,6.086175406429675,40.61553364892041,19.995888123991953,210.9058480871214
2020-08-10,37.492832,319.6409,3356.04,3363.29,3335.4399,3360.47,4318570000,0.27,0.09,0.09,0.11,0.11,1.09,-0.47,3267.9133282304974,3174.402717054791,67.76771260290005,53.51143164870109,47.153744682765776,6.357686965935315,40.393927731300806,19.933511747541264,209.38165376397708
2020-08-11,37.178955,317.0024,3370.3401,3381.01,3326.4399,3333.6899,5087650000,-0.8,0.08,0.08,0.1,0.1,1.16,-0.43,3274.1777636371166,3180.649273248721,59.66350760296668,52.22330666629978,48.16765707947258,4.055649586827194,37.93257645413478,18.60454183425924,210.80823088719637
2020-08-12,37.69257,321.4221,3355.46,3387.8899,3355.46,3380.3501,3768560000,1.4,0.08,0.08,0.1,0.1,1.21,-0.41,3284.289414719296,3188.4806782193596,73.74382241371721,54.34113573517334,49.40235281061273,4.938782924560606,35.94026596153285,16.926958572295444,233.597622129954
2020-08-13,37.635498,320.8411,3372.95,3387.24,3363.3501,3373.4299,3648810000,-0.2,0.08,0.08,0.1,0.1,1.25,-0.37,3292.77898474603,3195.733588877424,77.05943197828108,54.82909257562733,50.48770076361565,4.341391812011679,38.07684488355918,15.590527350275577,302.81180220572776
2020-08-14,37.645012,320.8506,3368.6599,3378.51,3361.6399,3372.8501,3193400000,-0.02,0.09,0.09,0.1,0.1,1.27,-0.33,3300.404805246408,3202.6793344116427,74.86029148200943,54.54031012782798,51.29822263645812,3.2420874913698583,42.01166078795472,14.911861106828011,348.2585452518863
2020-08-17,37.749622,321.8698,3380.8601,3387.5901,3379.22,3381.99,3671290000,0.27,0.09,0.09,0.1,0.1,1.26,-0.35,3308.1748237943693,3209.7111252190293,81.87488525633005,54.42162290943497,51.922902691053494,2.4987202183814787,47.162848795836005,14.526010064633137,391.2962160337703
2020-08-18,37.844742,322.5652,3387.04,3395.0601,3370.1499,3389.78,3881310000,0.23,0.08,0.08,0.09,0.09,1.23,-0.42,3315.946745337763,3216.772649720244,79.27254200207635,54.32986941457466,52.404296035757724,1.9255733788169351,46.43349220599896,13.884161144160936,396.36125077186944
2020-08-19,37.69257,321.2221,3392.51,3399.54,3369.6599,3374.8501,3884480000,-0.44,0.07,0.07,0.08,0.08,1.25,-0.4,3321.5565886389286,3222.971765417489,78.32636937838832,52.447849788521125,52.41300678631041,0.03484300221071379,45.019551165608306,12.376544679037545,528.8883827725756
2020-08-20,37.806694,322.2222,3360.48,3390.8,3354.6899,3385.51,3642850000,0.32,0.08,0.08,0.09,0.09,1.21,-0.37,3327.6473897209353,3229.34581383249,76.87607578406832,51.22599908675784,52.175605246399904,-0.949606159642066,42.409481532370634,11.405486529179935,524.973738293825
2020-08-21,37.93985,323.3653,3386.01,3399.96,3379.3101,3397.1599,3705420000,0.34,0.07,0.07,0.09,0.09,1.18,-0.41,3334.2676287951317,3235.9267583880787,75.51373390429808,50.6142733336751,51.86333886385495,-1.2490655301798483,41.700370874745296,11.072368260693107,510.5002175804734
2020-08-24,38.310783,326.642,3418.0901,3432.0901,3413.1299,3431.28,3728690000,1.0,0.09,0.09,0.1,0.1,1.19,-0.43,3343.5069022432144,3243.5876698238403,77.95152112549845,52.28003152332667,51.9466773957493,0.3333541275773726,39.82794771405111,10.298141093241272,512.4650684611097
2020-08-25,38.443939,327.785,3435.95,3444.21,3425.8401,3443.6201,3619300000,0.36,0.08,0.08,0.1,0.1,1.23,-0.42,3353.0414925057653,3251.4320788503564,77.03365985268127,53.97372433261671,52.352086783122786,1.6216375494939257,40.91725771938176,10.260070787774039,508.05280011268
2020-08-26,38.843414,331.0713,3449.97,3481.0701,3444.1499,3478.73,3754360000,1.02,0.07,0.07,0.1,0.1,1.25,-0.42,3365.0118265528354,3260.345722817009,78.4157294549193,57.486396199352384,53.378948666368714,4.10744753298367,39.02294575491563,9.546910354426744,512.8242551054801
2020-08-27,38.919498,331.7952,3485.1399,3501.3799,3468.3501,3484.55,3929560000,0.17,0.09,0.09,0.1,0.1,1.33,-0.35,3376.3964145001846,3269.1380474124203,78.76041262031161,60.047647420306475,54.71268841715627,5.334959003150203,38.3998745508918,9.016472889515551,526.6939269604729
2020-08-28,39.185818,333.9384,3494.6899,3509.23,3484.3201,3508.01,3855880000,0.67,0.09,0.09,0.09,0.09,1.35,-0.37,3388.931041690643,3278.5055749648745,79.99268173686781,63.24147504446955,56.41844574261893,6.8230293018506245,39.241949965522785,8.798788494985244,537.212760385531
2020-08-31,39.04314,332.7287,3509.73,3514.77,3493.25,3500.3101,4342290000,-0.22,0.08,0.08,0.1,0.1,1.31,-0.44,3399.538571053439,3287.2037916329186,86.71992834972524,64.408824037253,58.016521401545745,6.392302635707253,40.37187796799543,8.765212199282846,540.0223600471234
2020-09-01,39.39505,335.8625,3507.4399,3528.03,3494.6001,3526.6499,4083110000,0.75,0.09,0.09,0.11,0.11,1.25,-0.47,3411.6444119054922,3296.5938350982947,85.41349364880023,66.69059063801205,59.75133524883901,6.9392553891730415,39.266286635812705,8.330114864202212,545.760919582758
2020-09-02,39.975231,340.7204,3543.76,3588.1101,3535.23,3580.8401,4285190000,1.54,0.1,0.1,0.1,0.1,1.21,-0.48,3427.758286962112,3307.740747447381,90.85622075299389,72.04115773959802,62.209299746990816,9.831857992607205,37.298403181925735,7.618456888707772,582.1799261831621
2020-09-03,38.586605,328.9947,3564.74,3564.8501,3427.4099,3455.0601,4898680000,-3.51,0.1,0.1,0.11,0.11,1.17,-0.47,3430.358459632387,3313.5179769592487,60.844799456295775,65.37848344323811,62.84313648624028,2.5353469569978273,33.63420803226723,7.42115301789465,525.8785286904671
2020-09-04,38.272743,326.3086,3453.6001,3479.1499,3349.6299,3426.96,4431440000,-0.81,0.09,0.09,0.1,0.1,1.29,-0.41,3430.0347968102546,3317.966683745161,55.64964227726443,57.17178211767714,61.70886561252765,-4.537083494850513,30.63344060228771,7.973183346412549,468.59544403375503
2020-09-08,37.236031,317.3929,3371.8799,3379.97,3329.27,3331.8401,4665600000,-2.78,0.1,0.1,0.1,0.1,1.25,-0.42,3420.6829209235634,3318.5107392845666,44.030749215414055,42.502587835625945,57.86761005714732,-15.365022221521372,28.516234925036066,9.063941387099604,418.29426782386804
2020-09-09,37.977901,323.6606,3369.8201,3424.77,3366.8401,3398.96,3920830000,2.01,0.1,0.1,0.11,0.11,1.28,-0.42,3418.614071311795,3321.6656122537997,52.242740921698704,35.87956339429638,53.47000072457713,-17.59043733028075,27.19530663705806,10.119590518846438,377.1332710735687
2020-09-10,37.302605,318.0406,3412.5601,3425.55,3329.25,3339.1899,4192250000,-1.76,0.1,0.1,0.11,0.11,1.24,-0.43,3411.049864520196,3322.352839224239,46.05194948210925,25.5137150326359,47.87874358618889,-22.36502855355299,25.963669154183933,11.178956395570088,340.10333438112104
2020-09-11,37.340652,318.2026,3352.7,3368.95,3310.47,3340.97,3704450000,0.05,0.1,0.1,0.11,0.11,1.24,-0.41,3404.3755917087487,3323.082923960543,45.128748135457606,17.243571558028634,41.75170918055684,-24.508137622528203,26.295575021893942,13.960627755712565,306.59627249304805
2020-09-14,37.825714,322.3937,3363.5601,3402.9299,3363.5601,3383.54,3832130000,1.27,0.1,0.1,0.11,0.11,1.24,-0.4,3402.3912496412486,3325.453789687581,45.921052631578924,13.963503917718299,36.19406812798913,-22.230564210270828,26.398589916060633,16.13146691435172,277.65083780460094
2020-09-15,38.015938,324.0225,3407.73,3419.48,3389.25,3401.2,4051460000,0.52,0.09,0.09,0.1,0.1,1.24,-0.41,3402.277797294463,3328.424229307676,46.40824128026843,12.643297032372175,31.483913908865738,-18.840616876493563,29.21818222542145,20.932140287268158,252.78996617944128
2020-09-16,37.863762,322.7366,3411.23,3428.9199,3384.45,3385.49,4710030000,-0.46,0.08,0.08,0.1,0.1,1.26,-0.4,3400.678959456895,3330.6621026681596,41.837092029696024,10.211644378242,27.229460002740993,-17.017815624498994,29.8586100665652,23.759329744138658,229.85020333517272
2020-09-17,37.521366,319.8981,3346.8601,3375.1699,3328.8201,3357.01,4371940000,-0.84,0.09,0.09,0.09,0.09,1.25,-0.4,3396.5200109371904,3331.695353543918,39.26033210953552,5.918222562291703,22.967212514651134,-17.04898995235943,29.095767500597773,25.934979760521248,207.23387396357398
2020-09-18,37.102882,316.2154,3357.3799,3362.27,3292.3999,3319.47,7068700000,-1.12,0.09,0.09,0.1,0.1,1.27,-0.39,3389.181914657458,3331.2159279147445,34.49149475208104,-0.5076574651598094,18.272238518688944,-18.779895983848753,27.719616671067353,27.30744573856058,186.51240713144054
2020-09-21,36.692322,312.6961,3285.5701,3285.5701,3229.1001,3281.0601,4828350000,-1.16,0.09,0.09,0.1,0.1,1.25,-0.38,3378.8845989757956,3329.2490327024016,32.8327356437039,-8.600431190768177,12.897704576797521,-21.4981357675657,25.900715022194742,28.068255743926578,167.32977857667453
2020-09-22,37.055141,315.8807,3295.75,3320.3101,3270.95,3315.5701,3963300000,1.05,0.08,0.08,0.09,0.09,1.24,-0.38,3372.8546466923867,3328.7126039689742,33.681252533861354,-12.08997834113643,7.900167993210731,-19.99014633434716,26.298285728293564,32.38476958427607,151.39052622530335
2020-09-23,36.205376,308.5551,3320.1101,3323.3501,3232.5701,3236.9199,4364500000,-2.37,0.08,0.08,0.09,0.09,1.24,-0.38,3359.908480340731,3325.112890087838,24.380207276457895,-20.96026652628416,2.1280810893117534,-23.08834761559591,24.255458243972196,32.85136476886169,135.2838237939607
2020-09-24,36.291302,309.3775,3226.1399,3278.7,3209.45,3246.5901,4599470000,0.3,0.08,0.08,0.09,0.09,1.22,-0.4,3349.116253641613,3322.033564986354,31.221977537352444,-26.89964710978984,-3.677464550508565,-23.222182559281276,22.940047995730012,33.5784188319992,122.25495439593008
2020-09-25,36.873726,314.3792,3236.6599,3306.8799,3228.4399,3298.46,3792220000,1.6,0.08,0.08,0.09,0.09,1.22,-0.41,3344.2918485328883,3321.109111457478,38.90060156148237,-27.108689480231533,-8.36370953645316,-18.744979943778375,21.917384254321252,32.66580301104436,113.57015579490795
2020-09-28,37.494331,319.6009,3333.8999,3360.74,3332.9099,3351.6001,3946060000,1.61,0.09,0.09,0.1,0.1,1.23,-0.42,3344.987872482137,3322.3048364983615,51.84026088491964,-22.724441884648968,-11.235856006092321,-11.488585878556647,22.382990322304916,32.48842175872921,109.23926349015491
2020-09-29,37.293835,317.8603,3350.9199,3357.9199,3327.54,3335.47,3651880000,-0.48,0.07,0.07,0.08,0.08,1.23,-0.44,3344.081408436219,3322.8211174199946,43.4666363168993,-20.31725368999423,-13.052135542872705,-7.265118147121527,24.939532764387568,36.89016042126527,103.13329171740658
2020-09-30,37.570717,320.2703,3341.21,3393.5601,3340.47,3363.0,4722530000,0.83,0.08,0.08,0.08,0.08,1.27,-0.4,3345.8831790613413,3324.396759874113,52.62427794083773,-16.003619022500516,-13.642432238798268,-2.361186783702248,25.096374614365647,35.92263821001021,101.13268553309351
2020-10-01,37.799862,322.3264,3385.8701,3397.1799,3361.3899,3380.8,4070530000,0.53,0.09,0.09,0.09,0.09,1.26,-0.41,3349.2085905793087,3326.6086516437554,54.240207600904846,-11.021670277057183,-13.11827984645005,2.096609569392868,27.498269406932348,37.04627819949711,100.60906273402888
2020-10-02,37.446598,319.2661,3338.9399,3369.1001,3323.6899,3348.4199,3961550000,-0.96,0.1,0.1,0.09,0.09,1.29,-0.41,3349.133477190803,3327.463994716549,46.178281776919796,-9.575858920632527,-12.409795661286546,2.8339367406540195,26.86740696183637,36.44125584769802,96.53227316841866
2020-10-05,38.114941,324.9277,3367.27,3409.5701,3367.27,3408.6001,3686920000,1.8,0.09,0.09,0.1,0.1,1.38,-0.35,3354.7969650773935,3330.645802766881,50.73706072521416,-3.533274422913564,-10.63449141361195,7.101216990698386,26.492643194561754,35.63053059885631,94.2260955780077
2020-10-06,37.570717,320.3086,3408.74,3431.5601,3354.54,3360.97,4443380000,-1.4,0.08,0.08,0.09,0.09,1.36,-0.34,3355.384873165261,3331.8349869721014,47.703779287115246,-2.5583427005076373,-9.019261670991089,6.460918970483451,25.662121045330267,34.09379403307331,92.87120179030005
2020-10-07,38.219967,325.884,3384.5601,3426.26,3384.5601,3419.4399,3807830000,1.74,0.08,0.08,0.09,0.09,1.4,-0.32,3361.4853519114267,3335.2704737575095,55.53544204782773,2.898913124174669,-6.635626711957937,9.534539836132605,25.35043787898894,32.527918215457966,94.40323476460426
2020-10-08,38.56369,328.7722,3434.28,3447.28,3428.1499,3446.8301,3856190000,0.8,0.09,0.09,0.09,0.09,1.37,-0.37,3369.613423157957,3339.6453610611366,61.49955693874377,9.326478079419303,-3.4432057536824896,12.769683833101793,29.982799401250848,33.933510818952456,100.4194463867027
2020-10-09,38.926514,331.7082,3459.6699,3482.3401,3458.0701,3477.1399,3939060000,0.88,0.1,0.1,0.11,0.11,1.37,-0.37,3379.8540400000566,3345.0373037646214,67.96718767410077,16.67391070156964,0.5802175373679361,16.093693164201703,33.20720328631672,32.21361553297429,121.3651149883265
2020-10-13,39.279774,334.845,3534.01,3534.01,3500.8601,3511.9299,3605150000,-0.63,0.09,0.09,0.09,0.09,1.32,-0.41,3405.7340685714753,3358.710102321744,76.86322407920117,32.639068519835746,11.186165479237994,21.452903040597754,36.99425942101925,27.23701956468037,186.55311143639352
2020-10-14,39.050636,332.741,3515.47,3527.9399,3480.55,3488.6699,3840630000,-0.66,0.1,0.1,0.1,0.1,1.31,-0.41,3413.632719183716,3363.8065649757937,73.0350096658055,34.99121879400491,15.947176142191378,19.04404265181353,38.131901957970115,24.85402538467569,226.50043733683205
2020-10-15,38.993343,332.3298,3453.72,3489.0801,3440.8899,3483.3401,3717640000,-0.15,0.1,0.1,0.1,0.1,1.32,-0.41,3420.2715173566953,3368.4941545845863,69.30175258732913,36.01014201400676,19.959769316554457,16.050372697452303,38.46013195290693,23.551828918076108,232.1742148239552
2020-10-16,38.964699,332.129,3493.5,3515.76,3480.45,3483.8101,4675890000,0.01,0.09,0.09,0.1,0.1,1.33,-0.41,3426.322810941772,3373.0163485224457,65.50848984540536,36.435564570828774,23.25492836740932,13.180636203419454,39.985831773651014,23.157066579776732,233.5311947996085
2020-10-19,38.36319,327.0795,3493.6599,3502.4199,3419.9299,3426.9199,4086200000,-1.63,0.09,0.09,0.1,0.1,1.35,-0.38,3426.379676566365,3375.1302132862716,59.79098971008143,31.815403160124333,24.967023325952326,6.8483798341720075,37.502523819195524,21.881397966516722,223.35198162431496
2020-10-20,38.535053,328.3897,3439.3799,3476.9299,3435.6499,3443.1201,3901260000,0.47,0.08,0.08,0.09,0.09,1.4,-0.35,3427.974002607664,3377.796483353477,58.79125449026037,29.12537352883055,25.79869336652797,3.32668016230258,36.5213777575942,21.653250839317955,213.49800279305606
2020-10-21,38.439568,327.768,3439.9099,3464.8601,3433.0601,3435.5601,4097750000,-0.22,0.08,0.08,0.09,0.09,1.42,-0.34,3428.6964880736004,3380.0617232219684,56.14673288722829,26.082810444154347,25.855516782053247,0.22729366210110058,37.86419675199949,23.073131859484395,204.26343662422684
2020-10-22,38.678261,329.566,3438.5,3460.53,3415.3401,3453.49,4163630000,0.52,0.09,0.09,0.09,0.09,1.46,-0.32,3431.0577749237336,3382.9412634877735,62.18937540386618,24.832101355657414,25.650833696774082,-0.818732341116668,37.18723981561607,22.606444075617624,199.36320446901675
2020-10-23,38.802387,330.6849,3464.8999,3466.46,3440.45,3465.3899,3646570000,0.34,0.08,0.08,0.09,0.09,1.44,-0.34,3434.3275011214732,3386.174543350998,57.41942597819445,24.51849393469047,25.42436574435736,-0.9058718096668912,38.55946972482368,24.12640872449057,191.39726237500383
2020-10-26,38.086296,324.5739,3441.4199,3441.4199,3364.8601,3400.97,3988080000,-1.86,0.08,0.08,0.09,0.09,1.39,-0.36,3431.1505962527617,3386.754757337234,55.00625782227784,18.854467676842432,24.110386130854376,-5.255918454011944,34.84777514806315,22.79878318809874,175.9668795562807
2020-10-27,37.943085,323.4549,3403.1499,3409.51,3388.71,3390.6799,3946990000,-0.3,0.08,0.08,0.09,0.09,1.36,-0.38,3427.2962442286894,3386.9086845004795,45.90686786583867,13.381111860273904,21.964531276738285,-8.58341941646438,37.353419780335976,27.797869422359472,164.36693731829212
2020-10-28,36.635036,312.3996,3342.48,3342.48,3268.8899,3271.03,5129860000,-3.53,0.07,0.07,0.09,0.09,1.36,-0.38,3412.413744778338,3382.364422363206,30.183942058691144,-0.6043425471261799,17.45075651196539,-18.05509905909157,33.43005270972188,26.401397334394762,148.55310531446
2020-10-29,37.026489,315.5746,3277.1699,3341.05,3259.8201,3310.1101,4903070000,1.19,0.08,0.08,0.1,0.1,1.41,-0.34,3402.670540513734,3379.530919525433,31.537556521473817,-8.437219446973359,12.273161320177643,-20.710380767151,30.1465693359916,26.450856003154456,133.13061371445104
2020-10-30,36.644577,312.2848,3293.5901,3304.9299,3233.9399,3269.96,4840450000,-1.21,0.08,0.08,0.09,0.09,1.45,-0.31,3390.031441417188,3375.234020720514,19.65460031482236,-17.680795144039166,6.282370027334281,-23.963165171373447,26.53475901560648,27.054426892577315,116.69608003853976
2020-11-02,37.064678,315.785,3296.2,3330.1399,3279.74,3310.24,4310590000,1.23,0.09,0.09,0.09,0.09,1.43,-0.34,3382.432256520313,3372.6852355942196,27.75855676792375,-21.508202939244256,0.7242554340185734,-22.23245837326283,23.911823764536468,28.69477242016778,103.46155681511704
2020-11-03,37.704391,321.3605,3336.25,3389.49,3336.25,3369.1599,4220070000,1.78,0.09,0.09,0.1,0.1,1.45,-0.33,3381.1682225659974,3372.546987139545,37.78191260964691,-19.561613571507678,-3.332918367086677,-16.228695204421,22.131662314423416,28.609588102886583,94.68552787245292
2020-11-04,38.554138,328.5427,3406.46,3486.25,3405.1699,3443.4399,4783040000,2.2,0.08,0.08,0.09,0.09,1.34,-0.36,3387.0988585120926,3375.3271013693666,46.42484268490639,-11.888113484859332,-5.043957390641208,-6.844156094218124,20.920825958499627,27.004264026489643,92.56222665226018
2020-11-05,39.308418,334.9502,3485.74,3529.05,3485.74,3510.45,4841190000,1.95,0.09,0.09,0.1,0.1,1.33,-0.38,3398.8465862728453,3380.6260385705677,52.13269239175142,-0.395099872985611,-4.1141858871100885,3.7190860141244775,20.69060545509367,26.425368332965427,91.51333874352154
2020-11-06,39.289333,334.8737,3508.3401,3521.5801,3484.3401,3509.4399,4833950000,-0.03,0.1,0.1,0.1,0.1,1.39,-0.32,3409.3792828182886,3385.677562548193,57.255395914962406,8.533322755952213,-1.5846841584976286,10.118006914449841,23.815191394414477,28.336485402661353,93.7460899082564
2020-11-09,39.795357,339.0816,3583.04,3645.99,3547.48,3550.5,8556610000,1.17,0.1,0.1,0.1,0.1,1.53,-0.24,3422.8193511213085,3392.1411875463027,59.045715698063205,18.7067293996397,2.473598553129837,16.233130846509862,23.112045688362954,26.15002686784713,101.95530231977412
2020-11-10,39.718979,338.5843,3543.26,3557.22,3511.9099,3545.53,6024230000,-0.14,0.09,0.09,0.09,0.09,1.54,-0.26,3434.506079585946,3398.1564350935064,59.30449965233953,26.06769780253262,7.192418403010395,18.875279399522228,27.48089661126348,28.15356741065524,106.45518055542294
2020-11-12,39.652145,337.7905,3562.6699,3569.02,3518.5801,3537.01,4890120000,-1.0,0.1,0.1,0.11,0.11,1.43,-0.33,3456.172768549947,3410.1765824142676,55.73970896943278,36.45531873635127,17.28652817398291,19.168790562368365,35.96660176142405,31.75132509375475,115.53562985909468
